"time","humidity","LDR","MoistureLevel","temperature"
"59387","60","2384","3422","31.89999962"
"1577351","59","2325","3619","31.79999924"
"7868215","62","3472","3433","32.29999924"
"1130957","60","2403","3608","31.70000076"
"14295662","61","4095","1424","31.79999924"
"1039568","62","2935","3477","31.89999962"
"5983094","61","2924","3471","32.20000076"
"2611094","60","2274","3616","31.79999924"
"2494438","60","2337","3648","31.89999962"
"35040","60","2431","3346","31.89999962"
"435697","60","2845","3482","31.79999924"
"19269180","62","2739","1398","31.60000038"
"1304432","59","2335","3613","31.60000038"
"1290228","59","2431","3646","31.60000038"
"20993853","64","2743","1403","31.79999924"
"3275651","61","3226","3504","31.89999962"
"2244870","60","2363","3629","31.89999962"
"1952048","62","2927","3459","31.89999962"
"1564150","59","2279","3627","31.79999924"
"768832","62","2945","3473","31.89999962"
"3536360","62","2971","3472","31.89999962"
"12601065","61","3939","1419","31.79999924"
"2002396","60","2359","3623","31.89999962"
"19128799","62","2763","1426","31.5"
"15188091","61","4095","1408","31.70000076"
"12721394","61","3956","1405","31.70000076"
"10415126","61","3712","1406","32"
"19820669","62","2777","1425","31.5"
"17965640","62","2687","1399","31.5"
"4829878","61","2927","3459","32"
"1159365","60","2368","3632","31.60000038"
"1920242","60","2362","3549","31.89999962"
"14937409","61","4095","1423","31.79999924"
"2664877","60","2301","3634","31.89999962"
"22447792","67","2795","1419","31.89999962"
"2877922","60","2473","3614","31.89999962"
"13483463","61","4095","1424","31.70000076"
"1316605","59","2393","3603","31.60000038"
"2145454","60","2380","3631","32"
"2122511","62","3350","3501","31.89999962"
"18436919","62","2813","1409","31.5"
"943259","60","2286","3604","31.89999962"
"15809784","61","4095","1424","31.60000038"
"311234","61","2382","3649","31.89999962"
"11899159","62","3809","1422","31.79999924"
"8169029","62","3575","3426","32.29999924"
"18356702","62","2786","1424","31.5"
"8299379","62","3619","3453","32.20000076"
"2162688","60","2419","3664","32"
"2271248","60","2333","3627","31.89999962"
"2709517","60","2398","3597","31.79999924"
"845866","61","2276","3573","31.89999962"
"1767048","59","2339","3616","31.89999962"
"21394937","65","2779","1406","31.89999962"
"5742438","61","2912","3467","32.20000076"
"1109640","60","2414","3574","31.70000076"
"1221241","60","2260","3582","31.60000038"
"998044","60","2274","3622","31.89999962"
"4238271","61","2894","3471","31.89999962"
"16832559","61","2741","1415","31.5"
"2721691","60","2330","3581","31.79999924"
"124849","60","2725","3493","31.70000076"
"20953744","64","2799","1421","31.79999924"
"9111583","63","3441","1429","32.09999847"
"811371","61","2299","3601","31.89999962"
"4990313","61","2896","3476","32.09999847"
"7547344","62","3463","3425","32.29999924"
"14566399","61","4095","1399","31.79999924"
"2610092","60","2300","3571","31.79999924"
"1400821","59","2378","3575","31.70000076"
"17414139","61","2693","1405","31.60000038"
"289090","null","0","282","null"
"9643028","61","3783","1405","32"
"1655456","59","2299","3653","31.79999924"
"610501","61","2367","3583","31.89999962"
"14345799","61","4095","1435","31.79999924"
"803255","61","2384","3583","31.89999962"
"874272","60","2369","3647","31.89999962"
"2824142","60","2381","3632","31.79999924"
"10976649","60","3726","1395","31.89999962"
"2323057","62","2864","3479","31.89999962"
"1431256","59","2303","3601","31.70000076"
"689633","61","2383","3568","31.89999962"
"2715604","60","2311","3579","31.79999924"
"11518122","61","3773","1405","31.79999924"
"4087862","61","2864","3493","31.89999962"
"2548196","60","2341","3622","31.89999962"
"11127057","61","3729","1407","31.79999924"
"22808769","68","2733","1414","32"
"2206317","60","2322","3639","32"
"1260819","59","2400","3583","31.60000038"
"715008","61","2369","3579","31.89999962"
"226030","null","2682","3450","null"
"2175888","60","2335","3604","31.89999962"
"308792","null","0","717","null"
"1103552","60","2314","3663","31.70000076"
"1980081","60","2359","3607","32"
"2456887","60","2303","3648","31.89999962"
"1605759","59","2275","3583","31.79999924"
"17404112","61","2736","1413","31.5"
"20813362","63","2737","1410","31.79999924"
"5411538","61","2895","3450","32.40000153"
"245856","61","2689","3499","31.89999962"
"566840","60","2611","3616","31.89999962"
"977163","60","2687","3530","31.79999924"
"16170764","61","4095","1419","31.60000038"
"105208","null","2722","3451","null"
"301090","61","2275","3634","31.89999962"
"19379480","62","2723","1405","31.5"
"916999","60","2703","3515","31.79999924"
"22758635","68","2782","1429","32.09999847"
"268383","null","89","1267","null"
"13052290","61","4053","1431","31.79999924"
"843837","61","2275","3580","31.89999962"
"498094","62","2907","3487","31.89999962"
"476594","60","2354","3607","31.89999962"
"22036679","64","2791","1408","31.79999924"
"1808652","60","2351","3609","31.89999962"
"727181","61","2272","3618","31.89999962"
"1137043","60","2369","3582","31.60000038"
"18868089","62","2783","1420","31.5"
"2530962","60","2322","3615","31.89999962"
"15037684","61","4095","1424","31.70000076"
"19870805","62","2723","1401","31.5"
"3245569","61","3187","3475","31.89999962"
"185804","60","2485","3622","31.89999962"
"2768357","60","2303","3583","31.79999924"
"1107610","60","2385","3551","31.70000076"
"11558230","61","3778","1427","31.79999924"
"606948","59","2557","3620","31.89999962"
"5050477","61","2918","3456","32.09999847"
"2670964","60","2417","3666","31.79999924"
"86790","60","2429","3459","31.89999962"
"331526","61","2283","3613","32"
"304652","null","0","731","null"
"929057","60","2285","3643","31.89999962"
"2339209","60","2442","3636","31.89999962"
"145295","59","2892","3501","31.89999962"
"2694286","60","2365","3632","31.79999924"
"145999","null","2615","3478","null"
"217328","62","2847","3451","31.79999924"
"659197","61","2409","3583","31.89999962"
"2653705","60","2346","3610","31.89999962"
"1958788","60","2427","3632","32"
"1546916","59","2381","3613","31.79999924"
"2242840","60","2421","3633","32"
"2234726","60","2416","3607","31.89999962"
"327629","61","2836","3472","31.79999924"
"346130","61","2701","3494","31.89999962"
"1202980","60","2288","3638","31.60000038"
"466567","60","2448","3606","31.89999962"
"602385","61","2277","3655","31.89999962"
"8991258","63","3522","1423","32.09999847"
"246167","null","2667","3462","null"
"12881828","61","3977","1417","31.79999924"
"16010330","61","4095","1424","31.60000038"
"14125202","61","4095","1398","31.70000076"
"11217303","61","3750","1424","31.79999924"
"369050","61","2416","3583","31.89999962"
"818487","61","2287","3644","31.89999962"
"19048581","62","2851","1420","31.5"
"2616180","60","2329","3617","31.79999924"
"927026","60","2709","3510","31.79999924"
"2734177","61","2790","3491","31.89999962"
"799197","61","2375","3633","31.89999962"
"412688","61","2273","3583","32"
"2406162","60","2319","3631","31.89999962"
"1473867","59","2281","3645","31.70000076"
"2372699","60","2381","3629","31.89999962"
"2064294","60","2395","3655","32"
"18276484","62","2737","1408","31.5"
"3175379","61","3195","3456","31.89999962"
"2343267","60","2355","3639","31.89999962"
"317322","61","2286","3605","32"
"8118893","62","3521","3461","32.20000076"
"2786620","60","2348","3602","31.79999924"
"15549074","61","4095","1421","31.70000076"
"1685892","59","2291","3711","31.89999962"
"2429509","60","2358","3619","31.89999962"
"578313","62","2873","3475","31.89999962"
"576078","60","2732","3519","31.79999924"
"627003","60","2600","3607","31.89999962"
"600356","61","2299","3638","31.89999962"
"17434194","61","2704","1410","31.60000038"
"16070493","61","4095","1424","31.60000038"
"2532991","60","2289","3629","31.89999962"
"12851746","61","3985","1424","31.79999924"
"920942","60","2358","3638","31.89999962"
"1441401","59","2367","3657","31.70000076"
"3285678","61","3216","3486","31.89999962"
"6113450","61","3017","3429","32.20000076"
"2343112","62","2833","3471","31.89999962"
"866157","61","2317","3583","31.89999962"
"22257274","66","2774","1426","31.89999962"
"20171615","62","2749","1454","31.5"
"1942559","60","2422","3635","31.89999962"
"14526290","61","4095","1433","31.79999924"
"6444349","61","2946","3429","32.20000076"
"1100521","60","2399","3615","31.70000076"
"1515452","59","2307","3600","31.70000076"
"5461675","61","2891","3435","32.29999924"
"2649647","60","2413","3580","31.89999962"
"278737","null","16","501","null"
"20161587","62","2737","1422","31.5"
"387793","62","2819","3486","31.79999924"
"19920938","62","2813","1410","31.5"
"2333085","62","2852","3479","31.89999962"
"2057180","60","2362","3606","31.89999962"
"17193541","61","2794","1397","31.5"
"21906323","64","2821","1424","31.70000076"
"2279362","60","2357","3622","32"
"15258282","61","4095","1423","31.70000076"
"1485015","59","2281","3611","31.70000076"
"19078663","62","2713","1401","31.60000038"
"14095120","61","4095","1427","31.70000076"
"9612946","62","3958","1405","32"
"1164426","60","2288","3629","31.60000038"
"2561398","60","2416","3648","31.89999962"
"849051","62","2827","3503","31.79999924"
"11327604","61","3749","1399","31.79999924"
"367021","61","2271","3604","32"
"2744204","61","2789","3486","31.89999962"
"2939794","60","2393","3623","31.79999924"
"2952994","60","2432","3623","31.79999924"
"1965877","60","2288","3545","31.89999962"
"302092","61","2288","3647","31.89999962"
"1015301","60","2389","3611","31.89999962"
"10284772","61","4051","1426","31.89999962"
"1533715","59","2384","3669","31.70000076"
"2463441","61","2847","3470","31.89999962"
"22768662","68","2743","1424","32"
"2293566","60","2422","3617","31.89999962"
"2618209","60","2416","3619","31.79999924"
"589208","61","2384","3637","31.89999962"
"906738","60","2384","3625","31.89999962"
"972695","60","2272","3626","31.89999962"
"1154280","60","2298","3642","31.70000076"
"14175337","61","4095","1406","31.70000076"
"3907371","61","2861","3447","32"
"2440654","60","2310","3627","31.89999962"
"456539","60","2465","3627","31.89999962"
"773849","61","2333","3632","31.89999962"
"11828970","62","3786","1398","31.89999962"
"497901","61","2411","3614","31.89999962"
"13573709","61","4095","1414","31.70000076"
"1307487","59","2299","3629","31.60000038"
"3014940","61","2955","3472","31.89999962"
"2444712","60","2283","3619","31.89999962"
"2046034","60","2302","3621","31.89999962"
"2074441","60","2320","3618","31.89999962"
"606160","60","2710","3495","31.79999924"
"1723437","59","2364","3645","31.79999924"
"10646579","62","3294","3502","31.79999924"
"861097","61","2403","3643","31.89999962"
"451235","61","2343","3622","32"
"38095","60","2380","3362","31.89999962"
"1290248","62","3317","3486","31.89999962"
"2468061","60","2323","3603","31.89999962"
"1347041","59","2384","3626","31.70000076"
"19539915","62","2724","1408","31.5"
"545570","61","2255","3621","31.89999962"
"65476","60","2385","3605","31.89999962"
"18477027","62","2811","1397","31.5"
"2813997","60","2375","3637","31.79999924"
"1168484","60","2317","3602","31.60000038"
"17013050","61","2782","1424","31.5"
"13232782","61","4038","1425","31.70000076"
"20833418","63","2768","1415","31.79999924"
"8730549","62","3583","1402","32.09999847"
"13022210","61","4037","1424","31.70000076"
"2917476","60","2347","3631","31.79999924"
"125529","61","2783","3521","31.89999962"
"3315760","61","3210","3470","31.89999962"
"1790391","59","2303","3632","31.89999962"
"4629334","61","2909","3467","31.89999962"
"1201978","60","2299","3612","31.60000038"
"316649","null","2662","3469","null"
"280808","null","0","208","null"
"368048","61","2410","3600","31.89999962"
"1880667","60","2368","3617","31.89999962"
"375922","59","2878","3503","31.70000076"
"335584","61","2270","3633","32"
"95158","58","2924","3504","31.89999962"
"10575560","60","3756","1407","31.89999962"
"457984","61","3338","3488","31.89999962"
"2934735","60","2454","3632","31.79999924"
"19058609","62","2746","1409","31.5"
"1054855","60","2294","3583","31.79999924"
"7276609","62","3197","3472","32.29999924"
"2084584","60","2400","3631","32"
"266304","null","2689","3482","null"
"5632138","61","2894","3441","32.20000076"
"84741","60","2832","3582","31.79999924"
"2592833","60","2320","3659","31.89999962"
"2005452","60","2418","3632","31.89999962"
"1619962","59","2307","3641","31.79999924"
"246684","null","2592","3489","null"
"2946907","60","2406","3567","31.79999924"
"757616","61","2282","3531","31.89999962"
"1992254","60","2309","3648","31.89999962"
"1770104","59","2341","3642","31.89999962"
"606443","61","2378","3658","31.89999962"
"14456100","61","4095","1423","31.79999924"
"15679428","61","4095","1402","31.60000038"
"500933","61","2389","3607","32"
"2826170","60","2339","3616","31.79999924"
"28953","60","2491","3358","31.89999962"
"316158","60","2411","3600","31.89999962"
"7216446","62","3210","3462","32.29999924"
"889161","62","2875","3480","31.89999962"
"1160367","60","2382","3600","31.60000038"
"679488","61","2270","3602","31.89999962"
"416431","60","2413","3645","31.89999962"
"1902983","60","2383","3582","31.89999962"
"1761987","59","2320","3635","31.89999962"
"959350","62","3303","3487","31.89999962"
"1988196","60","2275","3625","31.89999962"
"3766988","61","2864","3491","31.89999962"
"7507235","62","3424","3443","32.29999924"
"3616578","61","3222","3473","31.89999962"
"2808938","60","2288","3635","31.79999924"
"6935685","62","3181","3447","32.20000076"
"309795","null","0","46","null"
"1956760","60","2289","3645","31.89999962"
"18386783","62","2771","1427","31.5"
"7356828","62","3245","3413","32.29999924"
"6995848","62","3201","3443","32.20000076"
"2102456","62","3357","3469","31.89999962"
"496874","61","2289","3632","31.89999962"
"1339953","59","2373","3602","31.70000076"
"2851545","60","2449","3611","31.79999924"
"1731552","59","2308","3603","31.89999962"
"1456607","59","2301","3657","31.70000076"
"17353977","61","2753","1403","31.60000038"
"165618","null","2733","3270","null"
"1346039","59","2355","3632","31.70000076"
"19730426","62","2789","1435","31.5"
"485832","60","2769","3538","31.79999924"
"11478013","61","3765","1418","31.79999924"
"436005","61","2327","3626","32"
"235939","60","2429","3621","31.89999962"
"3837179","61","2865","3481","32"
"21864","60","2491","3355","31.89999962"
"8108866","62","3542","3446","32.20000076"
"2233699","60","2315","3600","32"
"875299","60","2407","3605","31.89999962"
"1424143","59","2299","3583","31.70000076"
"5722383","61","2898","3454","32.20000076"
"307094","null","2638","3505","null"
"5000340","61","2923","3462","32.09999847"
"2607035","60","2352","3623","31.79999924"
"1570238","59","2321","3567","31.79999924"
"1498216","59","2320","3619","31.70000076"
"11658504","61","3887","1431","31.79999924"
"8319434","62","3629","3460","32.20000076"
"19429617","62","2895","1419","31.5"
"2875893","60","2447","3623","31.79999924"
"185013","60","2736","3520","31.70000076"
"531368","61","2285","3607","31.89999962"
"13082373","61","4032","1393","31.70000076"
"2345295","60","2450","3632","31.89999962"
"636242","60","2768","3517","31.79999924"
"14977519","61","4095","1401","31.70000076"
"2205291","60","2400","3616","32"
"2835314","60","2285","3615","31.79999924"
"1624018","59","2331","3624","31.79999924"
"2082401","62","3100","3504","31.89999962"
"1349070","59","2411","3664","31.70000076"
"2011540","60","2319","3632","31.89999962"
"1083261","60","2339","3614","31.79999924"
"2927620","60","2379","3605","31.79999924"
"1089703","62","2941","3465","31.89999962"
"19670265","62","2726","1411","31.5"
"17765094","61","2693","1407","31.5"
"2283421","60","2298","3643","31.89999962"
"17955613","61","2721","1421","31.5"
"2732836","60","2389","3610","31.89999962"
"3075105","61","3207","3495","31.89999962"
"2651676","60","2403","3583","31.79999924"
"4178107","61","2882","3473","31.89999962"
"576007","61","2402","3583","31.89999962"
"2803853","60","2288","3612","31.79999924"
"18767817","62","2800","1411","31.5"
"22538037","68","2778","1418","31.89999962"
"3496250","62","2953","3494","31.89999962"
"704864","61","2405","3633","31.89999962"
"1865464","60","2323","3603","31.89999962"
"307574","61","2852","3443","31.79999924"
"2663986","61","2768","3489","31.89999962"
"11720","60","2459","3300","31.89999962"
"413690","61","2279","3667","32"
"1824885","60","2347","3632","31.89999962"
"9201829","63","3408","1409","32.09999847"
"346731","61","2284","3630","31.89999962"
"17003022","61","2790","1406","31.5"
"10084228","61","4034","1398","31.89999962"
"1457634","59","2393","3611","31.70000076"
"10314854","61","4037","1424","31.89999962"
"17855340","61","2703","1406","31.5"
"16030385","61","4095","1409","31.60000038"
"21715807","64","2742","1418","31.79999924"
"12300245","61","3890","1425","31.79999924"
"19860777","62","2787","1424","31.5"
"1801640","62","2919","3455","31.89999962"
"914855","60","2383","3623","31.89999962"
"2232695","60","2283","3619","32"
"20412269","62","2755","1442","31.60000038"
"546597","61","2339","3642","31.89999962"
"11178020","62","3024","3468","31.79999924"
"5251102","61","2955","3637","32.40000153"
"1650396","59","2352","3657","31.79999924"
"478039","62","3332","3472","31.89999962"
"303119","61","2413","3609","31.89999962"
"10675832","59","3728","1409","31.89999962"
"4920","60","2319","3583","31.79999924"
"656297","60","2752","3501","31.79999924"
"11447931","61","3785","1405","31.79999924"
"10837096","62","3381","3472","31.89999962"
"779936","61","2327","3605","31.89999962"
"14696755","61","4095","1424","31.70000076"
"4208189","61","2879","3499","31.89999962"
"2887040","60","2364","3625","31.79999924"
"445148","61","2256","3632","31.89999962"
"16962914","61","2694","1403","31.5"
"1067030","60","2286","3621","31.79999924"
"2081529","60","2373","3602","32"
"2860662","60","2343","3627","31.79999924"
"12560956","61","3933","1424","31.79999924"
"2545166","60","2352","3646","31.89999962"
"863126","61","2402","3630","31.89999962"
"1881694","60","2339","3663","31.89999962"
"2771389","60","2297","3621","31.79999924"
"490785","61","2405","3644","31.89999962"
"21775969","64","2807","1411","31.79999924"
"19720400","62","2813","1400","31.5"
"745442","61","2355","3602","31.89999962"
"195824","null","2631","3487","null"
"2083558","60","2320","3644","31.89999962"
"12019484","61","3824","1418","31.79999924"
"288087","null","54","1235","null"
"281876","null","0","0","null"
"987900","60","2335","3580","31.89999962"
"2634442","60","2262","3621","31.79999924"
"13643901","61","4095","1426","31.70000076"
"1411969","59","2384","3575","31.70000076"
"262172","null","0","0","null"
"20582733","63","2736","1405","31.70000076"
"3486223","62","2949","3475","31.89999962"
"1740670","59","2288","3639","31.89999962"
"10615670","60","3911","1403","31.89999962"
"786650","60","2706","3507","31.79999924"
"7968487","62","3511","3440","32.29999924"
"2904641","61","2793","3465","31.89999962"
"2485296","60","2380","3583","31.89999962"
"127084","62","2863","3483","31.79999924"
"503988","61","2382","3583","31.89999962"
"7176337","62","3227","3437","32.29999924"
"2268192","60","2409","3668","32"
"1852263","60","2329","3583","31.89999962"
"2824422","61","2800","3447","31.89999962"
"948345","60","2410","3559","31.89999962"
"2503556","60","2419","3634","31.89999962"
"2628355","60","2308","3622","31.79999924"
"1618935","59","2405","3614","31.79999924"
"7336773","62","3205","3458","32.29999924"
"2871835","60","2352","3632","31.89999962"
"2242839","62","2864","3478","31.89999962"
"2964804","61","2813","3475","31.89999962"
"2689227","60","2314","3615","31.89999962"
"13553654","61","4095","1425","31.79999924"
"17684875","61","2767","1413","31.5"
"21665672","64","2807","1429","31.79999924"
"21866214","64","2718","1413","31.79999924"
"16662095","62","2735","1407","31.60000038"
"11127884","62","3103","3489","31.79999924"
"2632413","60","2378","3617","31.89999962"
"687165","60","2480","3606","31.89999962"
"1637194","59","2418","3603","31.79999924"
"1760960","59","2401","3714","31.89999962"
"4699524","61","2914","3487","31.89999962"
"299062","61","2386","3643","31.89999962"
"2645589","60","2287","3573","31.79999924"
"2270221","60","2301","3627","32"
"34605","60","2742","3510","31.70000076"
"1383562","59","2359","3581","31.70000076"
"7266582","62","3210","3426","32.29999924"
"8780687","62","3574","1407","32.09999847"
"21735861","64","2799","1403","31.79999924"
"1671284","62","3319","3473","31.89999962"
"2384872","60","2431","3606","31.89999962"
"2275306","60","2334","3583","31.89999962"
"406404","60","2394","3603","31.89999962"
"15488911","61","4095","1419","31.70000076"
"255424","61","2268","3621","31.89999962"
"15288363","61","4095","1401","31.70000076"
"11598340","61","3802","1407","31.79999924"
"732241","61","2387","3651","31.89999962"
"12681284","61","3955","1399","31.79999924"
"1376475","59","2359","3599","31.70000076"
"1882696","60","2323","3602","31.89999962"
"2240812","60","2353","3655","32"
"1529656","59","2445","3651","31.70000076"
"313935","null","0","0","null"
"324411","61","2448","3629","32"
"22828823","68","2815","1419","32"
"761674","61","2284","3603","31.89999962"
"1495160","59","2343","3659","31.70000076"
"1329806","59","2407","3583","31.70000076"
"2654732","60","2307","3635","31.79999924"
"2754232","61","2767","3466","31.89999962"
"644995","61","2279","3613","31.89999962"
"6324021","61","2928","3441","32.20000076"
"1435315","59","2284","3600","31.70000076"
"2936764","60","2426","3611","31.79999924"
"1423141","59","2300","3603","31.70000076"
"311865","null","0","321","null"
"2896182","60","2416","3642","31.79999924"
"1843146","60","2375","3662","31.89999962"
"1330357","62","3303","3462","31.89999962"
"597325","61","2273","3648","31.89999962"
"2517761","60","2301","3617","31.89999962"
"18707653","62","2813","1392","31.5"
"372105","61","2372","3635","31.89999962"
"477609","61","2415","3611","31.89999962"
"7757916","62","3472","3443","32.29999924"
"349787","61","2289","3627","31.89999962"
"13854473","61","4095","1415","31.79999924"
"19118772","62","2717","1423","31.60000038"
"14405963","61","4095","1407","31.79999924"
"15168036","62","4095","1418","31.70000076"
"10906457","60","3699","1427","31.79999924"
"2794340","61","2810","3472","31.89999962"
"1921244","60","2384","3664","31.89999962"
"21565400","64","2821","1435","31.89999962"
"13162592","61","4048","1407","31.70000076"
"1848207","60","2301","3602","31.89999962"
"723124","61","2291","3647","31.89999962"
"1129813","62","2958","3461","31.89999962"
"18717680","62","2725","1422","31.5"
"13814365","61","4095","1406","31.70000076"
"2388930","60","2351","3632","31.89999962"
"24658","null","2624","3488","null"
"1209067","60","2416","3649","31.60000038"
"2262104","60","2345","3799","31.89999962"
"14646618","61","4095","1406","31.70000076"
"21374884","65","2800","1427","31.89999962"
"1117756","60","2354","3623","31.70000076"
"15629292","61","4095","1409","31.60000038"
"1200003","62","2943","3475","31.89999962"
"9522700","63","3613","1426","32"
"717037","61","2352","3651","31.89999962"
"2658791","60","2399","3600","31.89999962"
"446150","61","2299","3617","31.89999962"
"9021340","63","3504","1402","32.09999847"
"1550975","59","2395","3646","31.70000076"
"8890986","62","3563","1396","32.09999847"
"2151541","60","2399","3623","31.89999962"
"2672994","60","2327","3618","31.89999962"
"1595613","59","2293","3605","31.79999924"
"11077747","62","3136","3483","31.79999924"
"694718","61","2370","3634","31.89999962"
"1359216","59","2338","3613","31.70000076"
"851954","61","2282","3614","31.89999962"
"480640","61","2288","3657","32"
"1738641","59","2419","3649","31.89999962"
"1311545","59","2293","3617","31.60000038"
"16882695","61","2803","1430","31.5"
"808942","62","3319","3504","31.79999924"
"5832684","61","2927","3472","32.20000076"
"5271156","61","2847","3604","32.40000153"
"8179056","62","3568","3459","32.29999924"
"10204553","61","4036","1426","31.89999962"
"2827197","60","2314","3612","31.79999924"
"1402851","59","2290","3603","31.70000076"
"576867","59","2556","3631","31.89999962"
"1745755","59","2319","3605","31.89999962"
"265311","null","0","0","null"
"11788861","62","3789","1399","31.89999962"
"13784283","61","4095","1425","31.70000076"
"2430510","60","2427","3604","31.89999962"
"275259","60","2838","3504","31.79999924"
"1252702","59","2391","3583","31.60000038"
"1315603","59","2410","3627","31.60000038"
"573977","61","2388","3638","31.89999962"
"17805203","61","2753","1418","31.5"
"351815","61","2381","3583","31.89999962"
"21254558","65","2823","1419","31.89999962"
"18005750","61","2698","1424","31.5"
"1175600","60","2259","3619","31.60000038"
"253889","null","0","624","null"
"967610","60","2287","3607","31.89999962"
"1332837","59","2409","3619","31.70000076"
"12210001","61","3861","1392","31.79999924"
"1911100","60","2294","3654","31.89999962"
"8981231","63","3518","1423","32.09999847"
"21284640","65","2775","1410","31.89999962"
"7978513","62","3510","3425","32.29999924"
"22136948","65","2774","1453","31.79999924"
"305655","null","0","0","null"
"2107905","60","2371","3644","31.89999962"
"1940529","60","2305","3635","32"
"1534742","59","2315","3632","31.79999924"
"17875394","61","2715","1397","31.5"
"538203","62","3243","3472","31.89999962"
"2540080","60","2343","3610","31.89999962"
"4198162","61","2871","3474","31.89999962"
"1273996","59","2498","3632","31.60000038"
"2674013","61","2797","3504","31.89999962"
"13593764","61","4095","1424","31.70000076"
"12741449","61","3961","1410","31.70000076"
"5582002","61","2895","3426","32.29999924"
"750501","61","2346","3613","31.89999962"
"17514411","61","2773","1435","31.60000038"
"824574","61","2288","3632","31.89999962"
"1362272","59","2395","3632","31.70000076"
"1635165","59","2339","3583","31.79999924"
"13313001","61","4075","1399","31.70000076"
"1606761","59","2279","3623","31.79999924"
"2928647","60","2461","3622","31.79999924"
"586106","60","2755","3527","31.79999924"
"16692177","62","2825","1420","31.5"
"22337493","66","2815","1407","31.89999962"
"406004","59","2842","3485","31.70000076"
"4729606","61","2926","3494","31.89999962"
"17313868","61","2715","1403","31.5"
"555714","61","2386","3619","31.89999962"
"7567399","62","3440","3440","32.29999924"
"716459","60","2803","3508","31.79999924"
"21625563","64","2719","1410","31.89999962"
"514133","61","2378","3600","31.89999962"
"8419705","62","3583","3442","32.20000076"
"1198922","60","2400","3618","31.60000038"
"1647339","59","2415","3650","31.79999924"
"22307411","66","2715","1425","31.89999962"
"95657","null","2603","3513","null"
"8088812","62","3552","3460","32.29999924"
"1867492","60","2337","3645","31.89999962"
"9973928","61","4013","1417","31.89999962"
"8570113","62","3612","1425","32.20000076"
"2086614","60","2315","3623","31.89999962"
"2476179","60","2340","3618","31.89999962"
"876301","60","2363","3600","31.89999962"
"14375881","61","4095","1424","31.79999924"
"6414267","61","2934","3439","32.20000076"
"11508095","61","3783","1397","31.79999924"
"1460665","59","2290","3631","31.70000076"
"44633","60","2721","3472","31.70000076"
"2776475","60","2285","3578","31.79999924"
"717247","60","2629","3616","32"
"1939503","60","2413","3653","31.89999962"
"496649","60","2471","3629","31.79999924"
"11208101","62","2931","3490","31.79999924"
"2124137","60","2282","3603","32"
"9312129","63","3520","1405","32.09999847"
"910796","60","2369","3600","31.89999962"
"330499","61","2372","3634","31.89999962"
"18467000","62","2751","1403","31.5"
"2552254","60","2327","3630","31.89999962"
"1875607","60","2351","3621","31.89999962"
"901677","60","2251","3623","31.89999962"
"377165","61","2293","3657","32"
"1994283","60","2365","3600","32"
"317602","61","2839","3483","31.79999924"
"364992","61","2361","3658","32"
"789053","61","2405","3609","31.89999962"
"19178936","62","2769","1398","31.5"
"7958460","62","3499","3429","32.29999924"
"1840090","60","2378","3613","31.89999962"
"808340","61","2272","3611","31.89999962"
"990956","60","2374","3632","31.89999962"
"2336177","60","2290","3645","32"
"306722","null","7","461","null"
"12290219","61","3899","1433","31.79999924"
"886919","60","2716","3503","31.79999924"
"2665879","60","2302","3573","31.89999962"
"20893582","63","2703","1422","31.79999924"
"11578285","61","3783","1408","31.79999924"
"726154","61","2354","3648","31.89999962"
"556740","61","2277","3581","31.89999962"
"647058","60","2998","3603","31.89999962"
"2070382","60","2289","3637","31.89999962"
"12691312","61","3961","1414","31.70000076"
"1962845","60","2415","3661","32"
"13834420","61","4095","1399","31.70000076"
"67502","60","2410","3426","31.89999962"
"5180871","62","3019","3600","32.09999847"
"13533600","61","4095","1424","31.70000076"
"11528149","61","3799","1409","31.79999924"
"2425450","60","2404","3632","31.89999962"
"17614684","62","2750","1406","31.5"
"1899952","60","2303","3583","31.89999962"
"619644","61","2338","3662","31.89999962"
"8550058","62","3617","1399","32.20000076"
"760647","61","2357","3613","31.89999962"
"1522567","59","2278","3649","31.70000076"
"1972991","60","2327","3664","31.89999962"
"8479867","62","3629","3440","32.20000076"
"18617408","62","2719","1393","31.5"
"2802851","60","2314","3583","31.79999924"
"746541","60","2803","3483","31.79999924"
"2714122","61","2775","3472","31.89999962"
"3877289","61","2867","3469","32"
"1886752","60","2405","3629","31.89999962"
"22517983","67","2801","1419","32"
"2716606","60","2384","3637","31.79999924"
"10655776","60","3875","1419","31.89999962"
"20522568","63","2698","1425","31.70000076"
"13744174","61","4095","1412","31.70000076"
"2708490","60","2386","3605","31.79999924"
"20101424","62","2714","1411","31.5"
"1836032","60","2385","3602","31.89999962"
"1885750","60","2407","3632","31.89999962"
"753558","61","2323","3645","31.89999962"
"8078785","62","3536","3440","32.20000076"
"5602057","61","2894","3423","32.20000076"
"726486","60","2804","3490","31.79999924"
"1089348","60","2363","3646","31.70000076"
"95139","null","2706","3499","null"
"296005","61","2406","3577","31.89999962"
"479638","61","2271","3604","32"
"2211378","60","2398","3600","32"
"466438","61","2291","3632","31.89999962"
"21043989","64","2713","1423","31.79999924"
"1375448","59","2307","3621","31.70000076"
"15007601","61","4095","1420","31.70000076"
"13934687","61","4095","1409","31.70000076"
"15218172","61","4095","1433","31.79999924"
"16421440","61","2752","1424","31.60000038"
"1071087","60","2347","3642","31.79999924"
"20873527","63","2709","1418","31.79999924"
